真实房价,预测房价
8910000,5306570.56
1542000,1755363.78
1108000,1230181.79
4742000,4951239.58
1084900,1654914.4
10020000,6503154.83
669000,1565828.65
2819200,3139045.14
784600,1561244.7
2316600,5701174.95
1331300,-432033.66
730700,510619.56
553600,868609.28
917500,922573.5
930900,1789854.11
2120000,2936550.77
4174000,5111205.66
796800,1344984.35
1570000,1561722.94
1108000,-370215.04
2361000,4435408.32
553600,-121733.34
555600,2074119.0
159600,622975.84
345700,401559.59
2196000,3575215.06
5754000,4036861.9
1762500,1910517.92
3222000,3617690.16
633500,9943.83
861600,118046.51
2657000,1855671.71
1554600,1649773.82
1182000,1870739.21
8549600,6047382.19
9530000,6331837.94
1038000,1568980.62
6438000,446955.34
1450000,631358.18
3012000,1044278.47
3526000,3062558.56
1069500,1704075.5
3572000,1673585.37
3064000,4538065.76
1074000,1499759.95
1024000,95853.42
12225200,6572246.78
349500,914484.64
3308200,2872649.47
4684600,3718398.23
4285000,6146614.59
4780000,3503471.15
798460,1070323.49
2694000,5505467.65
930900,651792.34
1887600,1601465.85
2568200,3819224.97
1914800,1365075.46
4818000,6364029.53
1166000,1058185.29
1352400,2858027.06
3952000,4636894.29
6727000,6582588.97
1839500,1750291.54
3493200,4866986.39
3442400,4949649.66
2361000,5512632.97
3101000,4134718.04
1110000,2617545.13
4590000,4344324.87
1023300,1809104.66
723000,837854.83
1054100,1479254.31
678000,1569629.02
1816000,3924037.97
5866800,6467681.23
1647000,3567676.05
877000,1537267.28
1326000,1679452.89
642000,1134272.2
1441200,1619975.56
1362000,1612827.78
1246600,1124786.69
1805000,690404.77
1095600,-917498.89
2842000,2948144.95
2990000,3136208.82
2753200,4451956.99
3323000,4108072.21
2226000,2717307.27
1092600,1495773.05
545900,1282639.08
915500,194236.32
5806000,5688357.67
11115200,6434051.16
1146500,2144477.59
2916000,3905786.05
2176000,4430527.37
1080800,2250901.11
948000,1144253.23
462000,128683.55
678000,1476788.24
1308000,2119357.8
924600,2387722.72
800000,969906.6
8466000,6552316.88
12018000,6129884.45
538200,722388.08
1639300,1374301.68
1166000,2511847.21
561300,1770912.89
1982500,1918256.31
1876000,2457358.91
884700,786028.14
4438000,1923356.96
1273200,3440827.88
3580000,2914191.95
445030,505308.74
1627500,2267140.57
2383200,4128901.92
690300,-1370239.55
1333200,1386808.64
954000,905034.31
1272500,1481807.17
1798600,3304517.65
1038200,2183620.06
2213000,4237038.94
1123400,1916545.14
728400,1281417.04
1917000,2733837.43
8762000,5867029.24
6566000,5898415.14
1169600,844664.07
1746800,3951144.29
877000,647197.14
796800,951675.38
1318200,1144411.74
1685500,1790075.85
1939200,3852885.69
307200,-487407.89
846200,1727976.74
1450000,1740707.47
3545000,3266828.75
967200,1762949.24
2464600,4055337.47
1046400,1094272.47
11130000,5867507.49
1187300,1821291.0
5000000,2310694.44
3774400,1571714.07
775500,1519945.05
4954800,4490573.83
1272500,2232484.99
1031000,1816241.43
1318800,683951.43
4932000,6244564.29
3450000,4812933.28
4840000,4432311.05
4396000,2947666.46
3249000,3766821.25
1290000,1597016.4
2879000,2929498.95
138000,256421.7
2340000,1720923.56
1416000,1584912.03
6542000,3694448.43
1251000,2641317.77
2160000,2129566.98
3508000,3187005.92
1485500,1891135.67
2568400,2513121.98
4788200,5429295.4
3693000,4367089.35
1492600,1933809.96
704500,-1051380.03
1400600,1952920.14
477300,217710.85
335300,1914225.64
2373000,2780233.03
1130500,473771.97
1246000,3849732.35
3064000,6886238.79
6110000,6393865.35
992500,484687.65
1218000,1463811.72
2883800,1466605.36
5195200,5735410.45
1441200,1561552.43
2353600,4981797.39
1588000,2928568.02
1954000,4650046.85
2102000,3719038.57
5047200,2259592.65
1237000,1716895.93
1339000,1276500.2
2614000,3716734.81
1732000,3714992.98
376500,-266973.39
1354600,2990533.29
7060000,4540080.58
612200,394324.78
3360000,3010657.78
1857800,2733837.43
438100,618357.4
2632600,1909831.65
2287000,4967167.34
1592000,2498884.33
1300500,1516535.8
5572600,4844694.58
915500,1288293.14
1362000,1665299.58
13202000,6448027.46
969400,1343137.83
954000,625348.77
5794600,5118901.81
1724000,1004739.82
1770400,1614717.82
4286000,4439425.04
6690000,4416066.72
1734000,2304219.61
4932000,6207765.65
5802000,3662228.38
656400,1314697.82
484400,385187.79
800000,1274749.77
1539200,1718553.03
3187000,1865667.63
1847200,1923321.95
800000,1895578.81
6172000,4842985.35
1023300,1028122.52
2509000,5170627.71
1254000,2436728.84
1087900,1472145.38
2586000,2821283.28
5779800,4225946.03
775500,1828926.57
1593100,1734743.61
1608500,-455834.42
2435000,4546835.93
2001200,1643665.9
2652000,3677274.44
4148000,807917.74
3278600,4328666.87
1961200,1535719.84
761500,833445.17
2264800,3549529.95
1009800,2590150.5
1052400,743045.86
769200,570839.84
3064000,3930289.86
822000,820940.12
894000,611128.66
822000,1519800.24
987600,246607.18
2586000,1166305.8
1485300,1539149.13
8902600,4410810.79
2478000,2344076.94
4692000,5078430.18
10382600,6331782.93
2089000,2308693.44
534100,821194.45
1238900,1092655.41
1570000,1991148.87
522800,1016898.96
1116300,2369213.01
5358000,4903640.32
1861800,645366.28
7250000,4529129.73
1239600,1797059.37
1469900,3138715.62
1769000,5128038.8
598000,887833.77
422700,673074.92
2679200,6159308.73
2842000,4655949.58
1750800,-66601.19
1223500,1081539.77
2390600,3483358.97
420500,187219.38
803900,1409516.19
822000,1567563.39
1939600,2040969.19
7267200,5306928.63
2509000,3309625.68
3086200,5029773.15
704500,1131342.4
730700,445040.69
661400,780403.58
923200,757782.88
707600,-322520.71
2690000,3316674.76
1955000,2082306.68
2242600,4617073.19
6682600,5110411.04
7178400,5005123.37
561300,953856.64
1201500,2438063.05
3138400,4847445.6
1272500,2112134.94
2694000,5238303.76
877000,1371673.7
2994500,2024533.01
1123400,-257087.85
3434000,6491973.19
9872000,5831995.22
2324600,509833.59
2013200,3946015.8
2231000,822762.45
3175000,4844301.49
570000,1333274.78
4003800,4456815.97
1239600,156929.57
2880000,1872081.61
1974000,1819888.05
714000,1415542.8
4174000,1710526.11
1290000,-286204.82
3793000,1869978.71
1326000,1077379.62
3286000,6075402.66
2220400,6269893.33
4174000,3996645.39
526650,745655.4
1685500,193590.33
6542000,5837565.8
977100,869145.39
6300000,5711242.88
1131100,1730370.57
1946600,4505516.93
1769500,2096524.25
1092600,1371673.7
894000,699475.95
2657000,4527704.62
5046000,4094646.53
291800,102835.37
1069500,1961871.4
5121200,4597003.72
2621500,232739.93
3027000,3764001.04
2176000,7356916.79
1416000,1044993.49
786000,1324796.37
1932800,1649177.89
1719800,2012499.91
577200,177676.21
620400,1183677.49
1000200,1661541.27
9280000,5384657.29
5025000,4509881.18
11278000,6650917.23
3640000,4814679.97
6024000,4778368.95
548300,1030104.05
2901200,3843837.34
1237000,1654949.91
2176000,4919379.4
661900,-1163343.25
1362000,1597016.4
598000,1529472.66
3582000,3505689.67
491500,2034482.63
1635800,3858479.1
730700,568341.09
738400,358638.85
1108000,881771.17
2310000,4243706.16
1200400,1308522.8
861600,1501761.16
1663000,2643518.21
1650000,1712774.87
1166000,2096031.84
253300,672116.7
8614000,7534049.56
607500,736040.15
5358000,6213223.06
1791200,3078478.57
3700400,5952685.3
1506800,1978868.97
1695000,2974721.91
2361000,5006260.2
1146500,1760917.27
615200,1389378.74
5276600,2766057.49
4285000,2433210.23
3138000,4698221.76
1740000,2462324.88
726850,1128854.3
3586800,4395151.16
1993500,2042203.33
2089000,1912358.99
17890000,6950641.91
951600,1199829.23
786000,1708253.53
2176000,1607592.64
4840000,4295852.51
385000,685021.27
5469000,5976585.86
2620000,3859179.25
1414500,2082778.5
1092600,500020.78
3582000,5177698.38
803900,1889111.71
1069500,2074852.09
969400,-182479.21
2842000,5323155.11
406300,1570906.21
584400,1033244.44
4988000,6202465.77
620400,960888.8
2334000,2768582.61
299500,306986.76
3367000,1704671.56
2916000,4654812.11
606000,1017936.81
803900,656747.3
3358800,2751989.73
992500,383830.54
9058000,5468290.64
19640000,7688001.88
1300500,1494779.25
7097000,6680498.87
4433000,2309667.52
318000,346385.95
13202000,5862421.51
2264800,4992063.9
1288000,6642950.23
1146500,309030.76
2016600,1904117.57
846500,1644976.08
459550,1165803.1
476600,328025.51
723000,719299.2
642000,-172158.87
992500,895157.7
9150000,6008401.99
4766000,4456815.97
4840000,4914604.56
3596800,5618398.74
1246600,997230.14
1754200,3767949.62
683200,165376.75
3526000,4400661.02
3286000,4321715.26
1588000,3656454.08
678000,-1100163.45
1009800,-766628.02
2176000,6313962.63
836400,1458378.27
1850400,6639374.17
699600,1475237.8
2109000,2157758.77
3101000,6192040.35
1592000,395082.01
3263800,3755345.09
1293800,3185869.49
1166000,175733.98
1272500,1681709.08
1554400,4560017.54
1562300,739363.93
2753200,3343766.59
838690,2290733.0
1103000,1779376.15
1547000,2785112.78
4610600,4890612.01
2383200,5452908.95
1016400,781267.91
3397000,4447798.66
1658000,5883062.82
954000,797382.6
882000,1652034.14
5876000,4447375.93
534000,722817.06
530500,1446282.34
10205000,6854219.05
2294800,3549568.56
1262000,1106147.81
2018000,2414729.75
3100400,4941517.88
1020450,2761802.02
1991000,2184292.64
1671600,1610602.85
2370800,4833028.42
1399000,4658612.74
1379000,523334.31
1606200,718797.37
8392000,5567812.27
1115700,362655.68
707600,827665.14
8836000,5491870.77
661400,58766.39
1769000,4015608.26
14822600,5450866.45
2053500,2426738.68
2694000,5005175.19
1110000,749249.6
20528000,7917079.65
12980000,5336139.29
922800,1121977.83
838500,614581.69
2462000,2658394.52
2879000,5303093.48
1284000,3179683.12
3878000,5113267.65
2583000,4382805.26
5802000,4401612.61
398060,142437.75
4322000,6193157.52
12980000,9440388.98
882000,856486.47
1080800,2341937.41
1069500,1238708.93
1059500,465334.27
2109000,1466130.88
5025000,4776981.37
3249000,5244379.67
9280000,6002096.83
992500,712870.83
3619000,4800575.76
746100,929091.17
1343500,2514589.44
2620000,5571606.91
2013600,3001412.56
1724000,2281894.57
1621000,2925193.25
1323600,592623.11
1038000,-382940.27
771600,1663015.02
3787600,2373730.35
1074000,1375006.78
2082000,1243346.93
2521720,1741071.29
1606200,4227018.64
2013200,3454414.32
7554000,5925878.94
1493000,629744.81
861600,1395485.24
900100,962793.24
1308000,1740707.47
930000,846933.22
730700,355152.47
1470000,-386689.87
468900,1042233.36
1154200,1118055.2
1061800,960629.35
8010000,5914999.33
653700,1472552.33
1724000,2412904.18
670800,-96109.87
1556500,461004.21
3493200,2896869.6
3863200,5917847.83
2916000,4360049.03
1000200,1829959.49
9206000,7310347.4
477300,-714814.06
3027000,4074801.52
2842000,3407094.78
15570000,5810722.29
1088400,1476045.17
1663000,-394162.38
987600,1620128.96
2309200,5305881.3
750000,17782.29
915500,1095631.9
4557600,2533870.45
548300,1858987.26
505700,1273811.28
696050,1198273.82
1046400,445040.69
584400,423768.48
9642600,6394165.47
1187300,2524204.69
1399000,1785102.81
1246600,1135038.06
5296800,4003294.39
1772400,3228197.21
363700,546001.18
3101000,1793572.45
638300,1153242.8
8540000,6496257.84
3878000,3300269.15
1732000,4833194.29
954000,819871.99
1399000,4875216.06
633500,632009.24
2834600,4781351.81
1416000,1248239.21
1116300,626777.12
974300,1487956.76
2147500,2007610.56
2020600,3797203.24
1130500,2294604.37
6320000,5697346.72
1400600,1463075.01
5062000,3751616.98
5469000,4223542.93
1506000,1178081.69
5187800,5847720.32
769440,-328767.09
2990000,4484017.53
988500,350311.86
10242000,5320032.44
3286000,4725686.36
1454500,457613.97
519900,679776.57
1379000,623398.72
6838000,6284091.33
6616000,4664243.15
1379000,1740707.47
3582000,3440827.88
17420000,6055275.81
1592000,2066050.51
2220400,3318104.09
5047200,4998199.8
663600,207205.65
2622000,680769.58
4840000,4707066.54
9191200,5845557.19
1000200,1590215.63
1124400,1773442.51
4174000,4549526.56
1236200,1982674.96
4758600,5495475.33
1791200,4932711.99
2337500,2921477.62
3722600,2617700.3
1130500,921257.99
879600,1373602.3
4951000,3996812.89
527000,1583756.14
1428600,3136208.82
811000,1051131.31
917500,2229524.87
1024000,820501.06
13424000,5900429.36
1144700,1675235.83
4877000,5824360.61
1323600,1948470.69
384200,677060.53
5321000,5736111.07
723000,637686.23
1455600,1471132.41
1000200,1511753.99
576700,938630.87
576700,1232570.63
930000,1690957.07
896200,2130912.3
2916000,4361679.06
669100,1285611.24
2398000,6658027.24
1707600,1970639.51
969400,905034.31
3582000,3625444.47
954000,1580480.58
663600,104770.17
723000,308837.73
2124200,3670615.04
1229520,1026800.59
3027000,6339821.74
877000,708653.97
1419600,992541.68
4134000,3614793.98
5713200,3542768.71
606000,1128161.44
1144700,1942137.17
2287200,1515029.28
3915000,3022753.35
13609000,7946426.49
9487200,5925397.99
822000,25724.4
2994500,1851393.23
1707600,1204202.26
4588400,4748290.78
6912000,5134743.23
792300,1276366.31
1469900,883196.04
838500,1077098.77
894000,1529281.68
1671600,2843092.29
2515000,430812.67
498600,925224.99
1747600,3963601.86
953000,1301291.75
9248800,6591118.49
3101000,3608860.5
2462000,4723698.22
638300,1507513.42
10100000,6835561.16
14830000,9468781.58
3434000,4595031.53
611350,223970.68
470200,4448337.09
2823600,3044199.21
853900,963570.58
11500000,7769931.22
2546000,2887982.6
872400,960888.8
1816000,3968894.15
917500,644437.47
715300,1331931.13
1115700,1802176.74
1095000,2679724.73
1740000,5339670.85
2005800,3293501.56
4514400,4195390.29
2758400,3844051.07
615200,1613962.66
1823600,4147102.28
2294400,2802691.07
3175000,4684646.65
1339000,902974.2
3101000,5098136.07
1146500,1107070.2
370800,370602.15
4840000,4315059.51
1326000,640288.07
4378800,3826203.59
1689600,2188702.78
1797900,830485.06
1108000,1266096.68
2990000,5833392.75
1648800,2268715.39
2161200,3670615.04
1521000,2196383.94
1015600,676624.11
3204600,4481497.36
511680,83616.21
2916000,5702759.9
1924400,3319850.78
882000,1783506.91
4063000,4610768.78
2583600,5160793.14
953000,980370.83
5432000,5595745.56
2160000,3120711.42
6690000,5685374.99
3767000,4548991.61
1015600,1373791.82
3434800,4846513.8
1570000,2238376.86
911650,1802045.13
1570000,1720923.56
370800,1308061.41
678000,-6656.33
1185000,-219080.01
877000,211306.59
1069500,823621.9
1521000,1715786.37
4655000,7882417.78
2827200,5428846.34
1592000,3725688.66
1608500,1865667.63
1542000,2921013.55
2990000,3244479.21
953000,1206920.38
1778000,4633295.5
487950,1323982.37
1570000,2030943.86
2216800,967902.04
2802000,2592791.18
5654000,7102081.12
2361000,4663193.8
1547000,5916604.3
6394000,4246570.46
1308000,2219717.24
1246000,4281982.16
2694000,4554958.23
512400,-315986.02
1077200,1849755.35
615200,435820.53
1778000,4609934.51
4100000,6075799.07
2109000,2018391.78
7614800,6651619.09
1750800,947302.35
2118000,2549102.8
2002800,2297935.8
430400,418062.14
2032000,3375030.13
2044000,3563155.0
1108000,1270165.56
4092600,1974085.46
1095000,2792654.72
640600,708442.45
3382200,6278579.77
3101000,4249757.57
6320000,4996644.96
2910000,1718225.59
5180400,5082361.54
1088400,1503630.4
922800,-1986640.23
19270000,7830589.81
1272500,173840.45
800000,1371817.73
1362000,1779547.16
3298000,4779509.68
1272500,1423725.47
1614000,1730325.49
2361000,4570868.21
376500,614235.67
392100,1362554.3
2546000,3921559.09
2805000,3327194.09
1379000,1615875.47
607500,173780.27
4544000,3662228.38
2705200,3438609.36
15940000,7926395.17
723000,777752.16
1585400,1962349.65
3426600,6116621.06
5942600,5488531.71
3234200,5164064.75
3212000,2260070.9
1485500,785634.76
822000,467511.19
619300,1645562.14
2753200,6719847.13
6912000,5225436.38
2216800,2387397.56
5692000,4103757.48
8170000,3653781.52
1185000,1896018.58
792300,1146464.02
669000,1434862.09
6764000,4897901.06
1146500,1637916.46
1598800,4422641.81
1839500,2857400.96
591600,-944964.05
954000,1535955.03
7060000,6881796.27
4307200,4184244.91
1174800,-420754.73
5432000,4094938.52
994800,520533.22
478140,454387.74
930000,1315728.99
1362000,1438223.21
1308000,2376803.7
1376800,2499127.33
11722000,8417280.32
1416000,1970916.49
13128000,9326818.57
3619000,4249477.17
5580000,4520347.27
1377500,1214325.89
786000,414704.85
5913000,4629853.09
2862900,1246477.48
4899200,6407675.5
892400,451099.22
4832600,3716536.41
926400,1373724.59
2053200,1487788.19
1362000,1281424.75
1166000,1580357.39
3796600,4681128.43
1521000,799560.76
10382600,4121404.02
746100,1275270.0
2424000,4192845.71
1031000,935949.62
5876000,5567812.27
1377500,-182479.21
4058000,4303494.79
12610000,6016241.34
1801000,948550.12
1137600,1948639.24
1493000,2281894.57
3632400,3309626.96
4973200,5878116.77
1223500,1727568.1
1534800,2765576.17
4802800,4857268.87
740000,-9123.15
1315900,2210913.06
1542000,1628655.79
1201500,1538753.86
2723600,2409037.95
692200,199993.26
4307200,3570683.06
1806000,3808949.74
1416000,1305542.14
3175000,5185292.18
3882000,1916465.12
1650600,3300269.15
865200,1556042.57
3426600,5007860.35
1066600,-48701.11
4692000,6078609.11
917500,372809.13
576700,566901.08
606000,2205131.83
4988000,4998010.7
2340000,1669648.21
894000,812909.33
1384200,3454414.32
1185000,1055350.71
6468000,7010565.47
3352600,4512447.52
370800,1102435.47
1272500,1649225.02
1747100,920981.68
867800,1552493.39
1376400,486522.3
811000,75398.11
3434000,2950386.51
583800,977575.78
1408300,1801747.9
3789200,4682544.84
3064000,3128016.71
1554600,1930917.14
3027000,4345241.19
8910000,4957581.4
